App_1331020	1331020	80	350	Power Rangers: Battle for the Grid - Lauren Shiba Super Samurai
App_1711032	1711032	80	350	Power Rangers: Battle for the Grid - Poisandra
App_1711033	1711033	80	350	Power Rangers: Battle for the Grid - Rita Repulsa
App_1331011	1331011	80	350	Power Rangers: Battle for the Grid - Robert James Jungle Fury
App_1605840	1605840	80	350	Power Rangers: Battle for the Grid - Ryu Crimson Hawk Ranger
App_1331021	1331021	80	350	Power Rangers: Battle for the Grid - Scorpina
App_1890030	1890030	80	350	PROJECT : KNIGHT™ 2 Dusk of Souls
App_2800850	2800850	80	350	Project Legion
App_1357550	1357550	75	350	Psi 5 Trading Company
App_1066900	1066900	75	350	qomp
App_1658750	1658750	75	350	Revelation
App_2589470	2589470	80	350	Save Prinvess:Infinite Loop
App_3955050	3955050	80	350	Shadow President
App_1467360	1467360	80	350	Shotgun, Dungeons, Laser Traps
App_2842790	2842790	80	350	Sidereal Wanderer
App_2563410	2563410	80	350	Skibidi Up: Bizarre Climbing
App_3172740	3172740	80	350	Slash Quest Soundtrack
App_924130	924130	80	350	Slime-san: Creator
App_1601900	1601900	75	350	Slordax: The Unknown Enemy
App_433241	433241	75	350	Soban Fleet Pack
App_2265130	2265130	80	350	Survivor:Stay In The Light
App_3250210	3250210	80	350	taCam
App_3506360	3506360	80	350	The Inheritance of Crimson Manor - Official Penny Dreadful Comic Book
App_2751950	2751950	80	350	The Void Chronicles: One's Desolation
App_3162340	3162340	80	350	Tilebreaker Next Level
App_5036310	5036310	30	350	Visual Novel: Beak and Claws
App_5053370	5053370	30	350	Visual Novel: Boomer on a Date
App_1301540	1301540	80	350	West of Dead: Soundtrack
App_1880160	1880160	80	350	元卡牌MetaCard
App_2082580	2082580	50	351	Come Together
App_1835290	1835290	50	351	CRATES N' MOHAWKS
App_371670	371670	22	351	Rolling Sun
App_727540	727540	95	352	ReX
App_3484210	3484210	75	352	WALKER
App_2486540	2486540	90	355	Swordsman Night King
App_4783420	4783420	73	356	Ashentia Hauntings 2
App_1547490	1547490	60	356	Black Cat
App_2580470	2580470	60	356	Blue Wednesday Artbook
App_2301210	2301210	60	356	Busway Islands - Puzzle
App_1475510	1475510	60	356	Call of the Sea Art Book
App_3914380	3914380	60	356	Color Picker
App_1051330	1051330	60	356	Crossroads Extreme
App_1137230	1137230	60	356	Derby: Extreme Racing
App_3305650	3305650	60	356	Dinosaurs in Place
App_3199560	3199560	60	356	Doge Head Attack
App_4300000	4300000	60	356	Donna Survivors
App_1137220	1137220	60	356	Elite Soldier: 3D Shooter
App_4045980	4045980	60	356	Forgotten Fragments: Original Soundtrack
App_1051260	1051260	60	356	Forklift: Simulator
App_1059040	1059040	60	356	Grunt1914
App_4411800	4411800	60	356	GUTZ
App_2252550	2252550	60	356	Hope
App_1704980	1704980	60	356	Jigsaw Puzzle - Jack and the Beanstalk
App_1419770	1419770	60	356	JumpJumpBall
App_3063740	3063740	60	356	Keyboard Souls
App_1542440	1542440	60	356	Kosmonavtes: Escape Reality
App_3969230	3969230	60	356	Lizards Must Die 2 - Character "George the Red Lizard"
App_1051270	1051270	60	356	Logistic Expert
App_1355620	1355620	60	356	Mage Rage
App_1051320	1051320	60	356	Mahjong: Magic Chips
App_3125450	3125450	60	356	Moonless Moon BGM Soundtrack
App_3327510	3327510	60	356	Mother Guide
App_622740	622740	60	356	Nevrosa: Prelude — Wallpaper Pack DLC
App_2213320	2213320	60	356	Path of Ra Soundtrack
App_2761130	2761130	60	356	RoboSync
App_490880	490880	60	356	Robot Legions Reborn
App_2525370	2525370	60	356	Russian Train Trip 3 - instant arrival in Novosibirsk
App_4241300	4241300	60	356	Scrub Dudes
App_3021000	3021000	60	356	Spin to Survive
App_2115040	2115040	60	356	Spooky Survivors
App_1786650	1786650	60	356	The Black Heart Soundtrack
App_2226440	2226440	60	356	The Black Knight
App_1809570	1809570	60	356	The Gift
App_405070	405070	60	356	The Worm
App_2342790	2342790	60	356	The Wreck - Supporter Pack DLC
App_2788310	2788310	60	356	Twilight Survivors
App_2985410	2985410	60	356	UnderKingdom
App_4059830	4059830	60	356	Virus Brain
App_1610960	1610960	60	356	Wizard's Duty
App_3185720	3185720	60	356	像素旅人-Pixel Traveler
App_1564720	1564720	60	356	先民的遗迹Relics of ancestors
App_3035840	3035840	50	357	Bearnard Soundtrack
App_1879710	1879710	66	357	Black Book - Endless Battles
App_3695980	3695980	70	357	Cursed Core
App_655640	655640	66	357	HOCKEY SPACE
App_2057430	2057430	90	357	The Wraith of the Galaxy
App_1924500	1924500	66	357	Vox Machinae Soundtrack
App_2133070	2133070	58	357	VR Basketball Sweetie
App_2112920	2112920	58	357	VR PingPong Sweetie
App_5092310	5092310	15	357	Wagotabi Soundtrack
App_1671400	1671400	49	358	Waifu Covered 2: Censored Edition
App_1766580	1766580	40	359	Diptych
App_4132370	4132370	10	359	Restaurats - Digital Wallpaper Collection
App_1797310	1797310	80	359	Starsand - Digital Supporter Pack
App_4324620	4324620	40	360	100 Factory Cats
App_4002200	4002200	40	360	1000xRESIST: Fixer's Song [dark mode]
App_3820920	3820920	40	360	A Tithe in Blood - Ending Theme Song 「beyond」
App_273790	273790	70	360	Agricultural Simulator 2012: Deluxe Edition
App_1404630	1404630	70	360	All Hit All Her
App_747180	747180	20	360	ARENA an Age of Barbarians story - Deathbringer
App_868870	868870	20	360	ARENA an Age of Barbarians story - She-Red
App_3141340	3141340	70	360	Bananitro
App_1797250	1797250	40	360	Block Collide
App_1493840	1493840	40	360	BOT.vinnik Chess: Opening Traps
App_2405540	2405540	40	360	Cargo Truck Racer
App_4238710	4238710	40	360	Cube Burst 3D
App_1008740	1008740	40	360	Cube Mission
App_1483580	1483580	70	360	Death Ski
App_2446160	2446160	40	360	Destruct Blocks
App_446440	446440	70	360	Doctor Watson - The Riddle of the Catacombs
App_446430	446430	70	360	Doctor Watson - Treasure Island
App_4407080	4407080	40	360	Dominance
App_993580	993580	40	360	Enchanted Path
App_373800	373800	70	360	Fantastic Pinball Thrills
App_2145140	2145140	40	360	Fit Puzzle Blocks - Expansion Pack
App_1212590	1212590	40	360	Frog Detective 1: Original Soundtrack
App_3337710	3337710	40	360	Ghost Pub
App_2211120	2211120	40	360	Grapple Whip
App_1443470	1443470	90	360	Hauma - A Detective Noir Story
App_964420	964420	70	360	Heavyweight Transport Simulator 3
App_1052760	1052760	40	360	Hexa Path
App_2276320	2276320	40	360	Hexagon Puzzle Blocks - Expansion Pack
App_446460	446460	70	360	Highland Warriors
App_1031570	1031570	40	360	Hookshot
App_2765760	2765760	40	360	Horror Nightmare Collection
App_2401730	2401730	70	360	Hot Springs | 温泉 (Onsen)
App_1867250	1867250	70	360	HUMANKIND™ - Music for the Ages, Vol. V
App_2006820	2006820	70	360	HUMANKIND™ - Music for the Ages, Vol. VI
App_3022880	3022880	70	360	I commissioned some bunnies 10
App_2956870	2956870	70	360	I commissioned some bunnies 7
App_2390590	2390590	70	360	I commissioned some butterflies
App_2635740	2635740	70	360	I commissioned some cats 10
App_2635680	2635680	70	360	I commissioned some cats 6
App_2346140	2346140	70	360	I commissioned some frogs
App_307230	307230	40	360	I, Zombie
App_2875090	2875090	70	360	Idle Fairy Fantasy
